datetime;demand
2022-04-13T04:00:00.000+00:00;21488.833333333332
2022-04-13T05:00:00.000+00:00;21780.166666666668
2022-04-13T06:00:00.000+00:00;23790.5
2022-04-13T07:00:00.000+00:00;26495.666666666668
2022-04-13T08:00:00.000+00:00;28151.333333333332
2022-04-13T09:00:00.000+00:00;29433.666666666668
2022-04-13T10:00:00.000+00:00;29826.666666666668
2022-04-13T11:00:00.000+00:00;30069.166666666668
2022-04-13T12:00:00.000+00:00;30182.0
2022-04-13T13:00:00.000+00:00;30116.833333333332
2022-04-13T14:00:00.000+00:00;29559.5
2022-04-13T15:00:00.000+00:00;28487.0
2022-04-13T16:00:00.000+00:00;27949.0
2022-04-13T17:00:00.000+00:00;27419.833333333332
2022-04-13T18:00:00.000+00:00;26922.833333333332
2022-04-13T19:00:00.000+00:00;27095.833333333332
2022-04-13T20:00:00.000+00:00;28178.5
2022-04-13T21:00:00.000+00:00;29107.666666666668
2022-04-13T22:00:00.000+00:00;27201.833333333332
2022-04-13T23:00:00.000+00:00;25101.166666666668
2022-04-14T00:00:00.000+00:00;23522.166666666668
2022-04-14T01:00:00.000+00:00;22033.5
2022-04-14T02:00:00.000+00:00;20702.666666666668
2022-04-14T03:00:00.000+00:00;20152.5
2022-04-14T04:00:00.000+00:00;19881.5
2022-04-14T05:00:00.000+00:00;19819.166666666668
2022-04-14T06:00:00.000+00:00;20371.5
2022-04-14T07:00:00.000+00:00;21244.0
2022-04-14T08:00:00.000+00:00;21826.833333333332
2022-04-14T09:00:00.000+00:00;23480.833333333332
2022-04-14T10:00:00.000+00:00;24438.5
2022-04-14T11:00:00.000+00:00;24726.0
2022-04-14T12:00:00.000+00:00;24713.0
2022-04-14T13:00:00.000+00:00;24828.5
2022-04-14T14:00:00.000+00:00;24480.5
2022-04-14T15:00:00.000+00:00;23384.333333333332
2022-04-14T16:00:00.000+00:00;22681.666666666668
2022-04-14T17:00:00.000+00:00;22382.666666666668
2022-04-14T18:00:00.000+00:00;22309.666666666668
2022-04-14T19:00:00.000+00:00;22727.333333333332
2022-04-14T20:00:00.000+00:00;23801.833333333332
2022-04-14T21:00:00.000+00:00;25456.833333333332
2022-04-14T22:00:00.000+00:00;24598.833333333332
2022-04-14T23:00:00.000+00:00;22974.0
2022-04-15T00:00:00.000+00:00;21725.0
2022-04-15T01:00:00.000+00:00;20458.0
2022-04-15T02:00:00.000+00:00;19353.0
2022-04-15T03:00:00.000+00:00;18574.5
2022-04-15T04:00:00.000+00:00;18269.166666666668
2022-04-15T05:00:00.000+00:00;18308.833333333332
2022-04-15T06:00:00.000+00:00;18610.166666666668
2022-04-15T07:00:00.000+00:00;18860.833333333332
2022-04-15T08:00:00.000+00:00;19197.166666666668
2022-04-15T09:00:00.000+00:00;20572.666666666668
2022-04-15T10:00:00.000+00:00;21913.166666666668
2022-04-15T11:00:00.000+00:00;22321.5
2022-04-15T12:00:00.000+00:00;22179.666666666668
2022-04-15T13:00:00.000+00:00;22337.333333333332
2022-04-15T14:00:00.000+00:00;22316.333333333332
2022-04-15T15:00:00.000+00:00;21381.5
2022-04-15T16:00:00.000+00:00;20762.5
2022-04-15T17:00:00.000+00:00;20518.166666666668
2022-04-15T18:00:00.000+00:00;20615.333333333332
2022-04-15T19:00:00.000+00:00;21048.333333333332
2022-04-15T20:00:00.000+00:00;22108.166666666668
2022-04-15T21:00:00.000+00:00;23863.0
2022-04-15T22:00:00.000+00:00;23457.5
2022-04-15T23:00:00.000+00:00;22142.666666666668
2022-04-16T00:00:00.000+00:00;21060.333333333332
2022-04-16T01:00:00.000+00:00;19935.166666666668
2022-04-16T02:00:00.000+00:00;18901.5
2022-04-16T03:00:00.000+00:00;18361.666666666668
2022-04-16T04:00:00.000+00:00;18122.333333333332
2022-04-16T05:00:00.000+00:00;18158.666666666668
2022-04-16T06:00:00.000+00:00;18857.166666666668
2022-04-16T07:00:00.000+00:00;19320.0
2022-04-16T08:00:00.000+00:00;20223.833333333332
2022-04-16T09:00:00.000+00:00;21754.333333333332
2022-04-16T10:00:00.000+00:00;22890.333333333332
2022-04-16T11:00:00.000+00:00;23157.0
2022-04-16T12:00:00.000+00:00;23087.5
2022-04-16T13:00:00.000+00:00;23211.833333333332
2022-04-16T14:00:00.000+00:00;23180.5
2022-04-16T15:00:00.000+00:00;22320.5
2022-04-16T16:00:00.000+00:00;21728.833333333332
2022-04-16T17:00:00.000+00:00;21486.0
2022-04-16T18:00:00.000+00:00;21809.166666666668
2022-04-16T19:00:00.000+00:00;22303.0
2022-04-16T20:00:00.000+00:00;23190.333333333332
2022-04-16T21:00:00.000+00:00;25241.333333333332
2022-04-16T22:00:00.000+00:00;24077.0
2022-04-16T23:00:00.000+00:00;22200.166666666668
2022-04-17T00:00:00.000+00:00;20907.333333333332
2022-04-17T01:00:00.000+00:00;19535.666666666668
2022-04-17T02:00:00.000+00:00;18683.333333333332
2022-04-17T03:00:00.000+00:00;18003.0
2022-04-17T04:00:00.000+00:00;17670.833333333332
2022-04-17T05:00:00.000+00:00;17705.5
2022-04-17T06:00:00.000+00:00;18006.5
2022-04-17T07:00:00.000+00:00;18032.833333333332
2022-04-17T08:00:00.000+00:00;18453.5
2022-04-17T09:00:00.000+00:00;19878.833333333332
2022-04-17T10:00:00.000+00:00;21103.0
2022-04-17T11:00:00.000+00:00;21628.5
2022-04-17T12:00:00.000+00:00;21664.833333333332
2022-04-17T13:00:00.000+00:00;21798.166666666668
2022-04-17T14:00:00.000+00:00;21859.333333333332
2022-04-17T15:00:00.000+00:00;20906.5
2022-04-17T16:00:00.000+00:00;20219.0
2022-04-17T17:00:00.000+00:00;20247.166666666668
2022-04-17T18:00:00.000+00:00;20351.666666666668
2022-04-17T19:00:00.000+00:00;21073.333333333332
2022-04-17T20:00:00.000+00:00;22394.666666666668
2022-04-17T21:00:00.000+00:00;24396.833333333332
2022-04-17T22:00:00.000+00:00;23641.333333333332
2022-04-17T23:00:00.000+00:00;21918.0
2022-04-18T00:00:00.000+00:00;20449.166666666668
2022-04-18T01:00:00.000+00:00;19239.833333333332
2022-04-18T02:00:00.000+00:00;18210.833333333332
2022-04-18T03:00:00.000+00:00;17661.333333333332
2022-04-18T04:00:00.000+00:00;17770.833333333332
2022-04-18T05:00:00.000+00:00;18131.666666666668
2022-04-18T06:00:00.000+00:00;19406.166666666668
2022-04-18T07:00:00.000+00:00;20993.0
2022-04-18T08:00:00.000+00:00;22390.333333333332
2022-04-18T09:00:00.000+00:00;23618.333333333332
2022-04-18T10:00:00.000+00:00;24111.333333333332
2022-04-18T11:00:00.000+00:00;24420.333333333332
2022-04-18T12:00:00.000+00:00;24408.5
2022-04-18T13:00:00.000+00:00;24721.833333333332
2022-04-18T14:00:00.000+00:00;24606.333333333332
2022-04-18T15:00:00.000+00:00;23605.833333333332
2022-04-18T16:00:00.000+00:00;23161.166666666668
2022-04-18T17:00:00.000+00:00;22970.666666666668
2022-04-18T18:00:00.000+00:00;23263.666666666668
2022-04-18T19:00:00.000+00:00;23644.0
2022-04-18T20:00:00.000+00:00;25105.666666666668
2022-04-18T21:00:00.000+00:00;27147.0
2022-04-18T22:00:00.000+00:00;25612.666666666668
2022-04-18T23:00:00.000+00:00;23290.666666666668
2022-04-19T00:00:00.000+00:00;21779.333333333332
2022-04-19T01:00:00.000+00:00;20525.0
2022-04-19T02:00:00.000+00:00;19806.833333333332
2022-04-19T03:00:00.000+00:00;19499.666666666668
2022-04-19T04:00:00.000+00:00;19485.333333333332
2022-04-19T05:00:00.000+00:00;20157.666666666668
2022-04-19T06:00:00.000+00:00;22387.666666666668
2022-04-19T07:00:00.000+00:00;25108.166666666668
2022-04-19T08:00:00.000+00:00;26914.333333333332
2022-04-19T09:00:00.000+00:00;28053.333333333332
2022-04-19T10:00:00.000+00:00;28324.0
2022-04-19T11:00:00.000+00:00;28446.333333333332
2022-04-19T12:00:00.000+00:00;28553.666666666668
2022-04-19T13:00:00.000+00:00;28813.333333333332
2022-04-19T14:00:00.000+00:00;28467.833333333332
2022-04-19T15:00:00.000+00:00;27592.833333333332
2022-04-19T16:00:00.000+00:00;27097.833333333332
2022-04-19T17:00:00.000+00:00;26900.333333333332
2022-04-19T18:00:00.000+00:00;26716.5
2022-04-19T19:00:00.000+00:00;27197.833333333332
2022-04-19T20:00:00.000+00:00;28380.5
2022-04-19T21:00:00.000+00:00;29516.0
2022-04-19T22:00:00.000+00:00;27491.0
2022-04-19T23:00:00.000+00:00;24959.666666666668
2022-04-20T00:00:00.000+00:00;23440.833333333332
2022-04-20T01:00:00.000+00:00;22133.166666666668
2022-04-20T02:00:00.000+00:00;21361.666666666668
2022-04-20T03:00:00.000+00:00;20925.5
2022-04-20T04:00:00.000+00:00;20905.5
2022-04-20T05:00:00.000+00:00;21386.5
2022-04-20T06:00:00.000+00:00;23509.833333333332
2022-04-20T07:00:00.000+00:00;26259.166666666668
2022-04-20T08:00:00.000+00:00;28341.166666666668
2022-04-20T09:00:00.000+00:00;29691.666666666668
2022-04-20T10:00:00.000+00:00;30409.0
2022-04-20T11:00:00.000+00:00;30752.833333333332
2022-04-20T12:00:00.000+00:00;31051.166666666668
2022-04-20T13:00:00.000+00:00;31163.333333333332
2022-04-20T14:00:00.000+00:00;30472.833333333332
2022-04-20T15:00:00.000+00:00;29478.5
2022-04-20T16:00:00.000+00:00;28912.0
2022-04-20T17:00:00.000+00:00;28641.666666666668
2022-04-20T18:00:00.000+00:00;28269.333333333332
2022-04-20T19:00:00.000+00:00;28753.0
2022-04-20T20:00:00.000+00:00;29780.5
2022-04-20T21:00:00.000+00:00;30864.833333333332
2022-04-20T22:00:00.000+00:00;28924.833333333332
2022-04-20T23:00:00.000+00:00;26233.666666666668
2022-04-21T00:00:00.000+00:00;24367.0
2022-04-21T01:00:00.000+00:00;22911.333333333332
2022-04-21T02:00:00.000+00:00;22143.666666666668
2022-04-21T03:00:00.000+00:00;21603.0
2022-04-21T04:00:00.000+00:00;21585.5
2022-04-21T05:00:00.000+00:00;22191.166666666668
2022-04-21T06:00:00.000+00:00;24314.0
2022-04-21T07:00:00.000+00:00;27034.333333333332
2022-04-21T08:00:00.000+00:00;29202.5
2022-04-21T09:00:00.000+00:00;30204.0
2022-04-21T10:00:00.000+00:00;30403.333333333332
2022-04-21T11:00:00.000+00:00;30476.0
2022-04-21T12:00:00.000+00:00;30509.166666666668
2022-04-21T13:00:00.000+00:00;30364.833333333332
2022-04-21T14:00:00.000+00:00;29811.0
2022-04-21T15:00:00.000+00:00;29148.166666666668
2022-04-21T16:00:00.000+00:00;28651.833333333332
2022-04-21T17:00:00.000+00:00;28180.833333333332
2022-04-21T18:00:00.000+00:00;27704.5
2022-04-21T19:00:00.000+00:00;27907.5
2022-04-21T20:00:00.000+00:00;29145.333333333332
2022-04-21T21:00:00.000+00:00;30790.333333333332
2022-04-21T22:00:00.000+00:00;28922.833333333332
2022-04-21T23:00:00.000+00:00;26410.833333333332
2022-04-22T00:00:00.000+00:00;24546.5
2022-04-22T01:00:00.000+00:00;23061.333333333332
2022-04-22T02:00:00.000+00:00;22116.833333333332
2022-04-22T03:00:00.000+00:00;21488.0
2022-04-22T04:00:00.000+00:00;21414.666666666668
2022-04-22T05:00:00.000+00:00;22053.833333333332
2022-04-22T06:00:00.000+00:00;24205.333333333332
2022-04-22T07:00:00.000+00:00;27105.5
2022-04-22T08:00:00.000+00:00;29147.333333333332
2022-04-22T09:00:00.000+00:00;30043.0
2022-04-22T10:00:00.000+00:00;30387.833333333332
2022-04-22T11:00:00.000+00:00;30279.333333333332
2022-04-22T12:00:00.000+00:00;30791.166666666668
2022-04-22T13:00:00.000+00:00;30885.333333333332
2022-04-22T14:00:00.000+00:00;30288.0
2022-04-22T15:00:00.000+00:00;29235.666666666668
2022-04-22T16:00:00.000+00:00;28763.666666666668
2022-04-22T17:00:00.000+00:00;28452.5
2022-04-22T18:00:00.000+00:00;28057.0
2022-04-22T19:00:00.000+00:00;28406.0
2022-04-22T20:00:00.000+00:00;29247.833333333332
2022-04-22T21:00:00.000+00:00;30515.666666666668
2022-04-22T22:00:00.000+00:00;28672.166666666668
2022-04-22T23:00:00.000+00:00;26246.666666666668
2022-04-23T00:00:00.000+00:00;24777.5
2022-04-23T01:00:00.000+00:00;23156.833333333332
2022-04-23T02:00:00.000+00:00;21895.833333333332
2022-04-23T03:00:00.000+00:00;21097.166666666668
2022-04-23T04:00:00.000+00:00;20822.666666666668
2022-04-23T05:00:00.000+00:00;20473.166666666668
2022-04-23T06:00:00.000+00:00;20716.5
2022-04-23T07:00:00.000+00:00;21377.333333333332
2022-04-23T08:00:00.000+00:00;22658.833333333332
